,id,location.address,location.city,location.lat,location.lng,location.postalCode,location.state,name,stats.tipCount,stats.usersCount,tips
218,4555bdaff964a520243d1fe3,4301 Fremont Ave N,Seattle,47.65911020361891,-122.3497823873968,98103,WA,Icon Coffee,0,4,[]
219,4a3ac59ff964a52037a01fe3,3401 Fremont Avenue N,Seattle,47.64993579,-122.3500552,98103,WA,Starbucks,20,1925,"[""I used to work at Starbucks and enjoy their approach to customer service: the customer is always right! Currently, I think it's really fun to try their take on a Flat White and their Nitro cold brew."", 'My favorite Starbucks. I love the staff, their sweet friendly nature and genuine delight they take in their work.', 'Get your coffee from the Clover. The rarest coffees from all over the world ground and brewed right before your eyes. Sit, stay a while...', ""Order a Verona Clover brewed coffee, and a warmed Molasses cookie :) Delish! You won't regret it!"", 'Friendly service and strong coffee. A win win in my book!', 'I hear that Starbucks has coffee.  Try the coffee.  Or just come by for the AC in the summer.', 'Shiny. Sunny mezzanine makes a pretty decent place to get some work done.', 'Why go here when Peets is just a few steps further???', 'Add a scoop of extra whey protein to your frappuccino for an extra nutritional boost.', ""This Starbucks' wifi is provided by Google!"", 'Do NOT attempt to ask for change for a dollar during a rewards card transaction. The claim the till can ONLY be opened during cash transactions.', 'Best Starbucks in Seattle ! <3', 'Very friendly morning and day staff', 'Google WiFi is available here.  No more super lame slow internet!', 'Coffee &ied teas', 'Sbux, you do right sometimes -- this was not and not not one of those times.', 'Nice inside decor', 'Great service!', 'Try the clover!!!']"
220,5016b60de4b0c3d592afc58b,3510 Fremont Ave N,Seattle,47.6510215108968,-122.34986843730466,98103,WA,Flying Apron Bakery,18,833,"['Sample all the soups in order to make the best decision. You never know what might surprise you. They even have vegan lasagna & questionable looking Mac n cheese', ""cute hipster staff, smiles with your coffee, and an oatmeal topping bar. I probably shouldn't've put agave syrup in my drip coffee if I didn't know what it was, haha~ cozy decor and snugly atmosphere!"", 'Really good blueberry scone spice chai latte you cant go wrong with gluten free and vegan...', 'The Almond Berry Muffin tastes like fresh strawberry pancakes and marzipan!', 'Carrot and pumpkin ginger muffins. Espresso and Yoda!', ""You can't go wrong with a Gluten-Free and Vegan. Chocolate mousse pie was absolutely delicious!"", ""I'd take the vegan gluten-free muffin here over any other muffin"", 'Excellent hot apple cider, Glutenfree strawberry rhubarb pie', 'Espresso cake is wonderful and filling!', 'Gluten free pasta and beer!', 'The garlic flat bread is delicious!', 'I do not recommend the chocolate chip cookies. They taste like sawdust. Also, I was a little disappointed at their cake selection or lack thereof. Disappointed', 'Top your oatmeal!', 'Little fruit flies on the pastry... 😑', 'Mmmm. Awesome pastries and coffee', 'Love that place!', 'Love it all!', 'Adrian is in heaven.']"
221,4b999a89f964a520ed8635e3,,Seattle,47.650159,-122.349454,,WA,Steam Works Espresso,0,2,[]
222,513aa26de4129a93833c0114,2955 4th Ave N,Seattle,47.646763663455005,-122.35004547350619,98109,WA,Electric Cloud Coffee,3,63,"['Breakfast burritos are probably the best in town', 'Owned and operated by a rad husband/wife duo. Definitely support these guys!', 'Burritos were okay but overhyped. Bog standard premise microwaved breakfast burritos.']"
223,51e8ed8d498ea81b8f02fd4a,,Seattle,47.637563,-122.349811,,WA,Mark E Mark Cafe And Vinyl,0,1,[]
224,51e8ebbf498eed03a070a5ed,,Seattle,47.637728,-122.349803,,WA,Mickey The Fists Coffee Yurt,0,1,[]
225,4f7ddf19e4b0d0d3d097cfaf,400 Broad St,Seattle,47.62060717204715,-122.34938042384117,98109,WA,0 Deck Sky Cafe,0,54,[]
226,5612e343498ee7c68d39305f,,Seattle,47.61926719054605,-122.34867486048604,98109,WA,Honor Coffee & Tea,3,198,"['Cookie. Shot. Glass. Oh but also their coffee is tasty and the baristas know their stuff. ❤️', 'Got a mocha. Smooth coffee. Polished ambiance. Friendly baristas.', 'Try the basil lemonade']"
227,4c45c4f6dcd61b8d52267d56,,Seattle,47.618227,-122.348565,98121,WA,Slow Coffee Shop,0,2,[]
228,4b159b15f964a52006b123e3,2702 3rd Ave,Seattle,47.61739712905033,-122.34933823111055,98121,WA,Street Bean Espresso,38,1090,"['Great great great! Amazing service and outstanding coffee! Probably the best in Seattle:) i got latte with almond milk and it was the best one in my life:) 😍 Thanks Street Bean Espresso:)', 'They are serious about espresso. I tried a single origin cortado. Pastries are O.K. WiFi is good (18-20 mbps). Staff are friendly. They have couches.', 'Get tons of work done while sipping delicious cappuccinos (direct-sourced beans, option for wet/dry foam). Bright/airy space, expansive tables, outlets everywhere, free wifi, & even a meeting room!', 'Church-run, non-profit cafe that helps out at risk youth get a leg up in life. Tons of light and space to hang out. Coffee was pretty good too.', 'Excellent space for working. Great selection of multi-roaster coffees. Recommend a Kalita wave pour-over.', 'Belltown. Cozy and sunny space. Work programs support street youth. For faster WiFi, check out Uptown Espresso or Drip City.', 'This café does more than froth lattes, it provides internships to youth, with hopes of removing themselves from street-involved circumstances. Read our story here http://bit.ly/11fA1oB', 'Delicious espresso and pastries. The girl at the counter gave me great restaurant recommendations! Such a charming person!', 'Try the White Chocolate Mocha! 10x better than Starbucks! Also a great mission. I had a VERY positive experience!', ""Friendly staff and good coffee. This place doesn't take itself too seriously, and is a nice place to work out of."", 'Great pour over to be found here. Great people, great environment. Limited hours.', 'Get a stroopwafel and leave it atop your coffee for a melty gooey treat, dutch style!', 'Nice open layout and delicious cappuccinos!', 'The very best pourovers in belltown.  I love the bright new space, as well.', 'Great espresso, excellent pastry selections, and socially conscious to boot.', ""Great place to hold meetings! Private room can be reserved. It can be loud but it's a great atmosphere!"", 'This cozy coffee shop welcomes your well-behaved pooch. The barista may even offer him a treat!', 'Excellent pour overs, great service and friendly staff. I feel good here.', ""They've moved directly across the street (to 2711 3rd Ave)  from their old location. Just turn around!"", 'Quiet open space, $4 for a 12oz cappuccino? but an excellent one~', 'The staff is great and their coffee is amazing.', 'great pours fairly consistently and a wonderful staff', 'Coffee is delicious, flavored ones even more!', 'Wifi code is ""streetbean000""', ""Don't forget to get your stamp! Now open Saturdays!!"", ""The place's got bad acoustics, so bring your headphones if you come to do some reading."", ""Great lattes & a good cause! What's stopping you?"", 'The coffee is excellent.', 'French toast donut', 'WiFi works terrible, they call it ""gentle"". If you need to get some work done don\'t go there!', 'Great business model.', 'Serious espresso to be found here.', 'Tastes a lot like Elm Coffee roaster.', 'Found Latte as Yum. Try it and dish on it at http://dishonit.com', 'Best coffee in Belltown', 'Every purchase goes toward keeping kids off the street at this non-profit coffee spot.', 'I love  Street bean espresso', 'Mocha is awesome !']"
229,4a92e499f964a5200c1e20e3,2460 Western Ave,Seattle,47.61393772368621,-122.34942690096608,98121,WA,Bang Bang Cafe,64,1625,"[""It's listed  as vegetarian/vegan, but they offer meat options as well. The Bang Bang burrito was exactly what I needed after a rowdy night. Also serve great coffee."", 'Veggie burritos - deliciously healthy, avoid the chilli sauce- not so tasty. White chocolate mocha/ veggie bagel w/avocados- beyond awesome. Friendly staff, great ambience. (4 of 4 petals via Fondu)', ""The vegan Mac and cheese was surprisingly delicious. Would highly recommend it, even if you don't usually eat vegan (like me)."", 'Got a kick out of the Christmas style New Mexican chile. I like the way these guys put out a legit chile that can compete back home. Tip: these guys make it hot, watch out!', 'Still salivating over the Bang Bang Burrito, made just the way you like it. Want to work at a huge table next to a fireplace with a smiling, friendly, owner preparing a good cup o joe? We do.', ""Can't beat the Bang Bang burrito. If you're not a fan of too spicy foods, ask them to hold the red sauce."", ""The people that work here are incredibly down to earth and friendly...they want to know you're name and something about you! So tell them! Share the love!!"", 'The green chili chicken burrito was amazing. And the French Toast vegan donut was delicious and moist. 😊', 'This dog-friendly coffee shop has a variety of vegetarian and vegan breakfast food options. Plus, the raspberry bar is to die for!', 'Bang Bang burrito Xmas style with xtra cheese, please!!! Best place in Seattle for authentic New Mexican cuisine. Love Yuki and Miki!', ""I'm not even a vegan and I still order the Vegan Mac and cheese when I go there. Soooooo delicious."", ""The coffee is wonderful don't even get me started on the burritos"", ""This place is so awesome, every time I'm back in my hometown of Seattle,WA, I have to stop in. They have great food and great coffee!"", 'Amazing breakfast burritos. ..raspberry bars...""mac and cheez""...and all vegan :)', 'Solidly good coffee. Excellent scones, breakfast burritos (add chilies!), and vegan donuts.', 'The food is good and overall a friendly place. The tomato soup however seems to be made of can tomatoes which was a bit of a disappointment.', 'Good vegan options. The breakfast burritos are big, get one.', ""Spicy veggie burritos and good coffee. What's not to like"", 'They make the Bang Bang without the tortilla in a bowl if u want spare a few cals.', 'If you like Breakfast Burritos go for the Bang Bang <3', 'Great music, equally good cold brew. Dark roasted, like my soul.', 'Bagel with eggs n cheese ... Perfectly crisp bagel made my day .. :)', ""It's says Vegan/Vegetarian, but they definitely have some tasty meat items."", 'Awesome service, the people working here are super nice and they have a great breakfast burrito.', 'Awesome bagels and coffee! Nice service too...', 'The Red or Green Pepper scones are amazing!!!', 'Mexican mocha worth a try, hint of spice is refreshing', 'Get the bang bang burrito with sausage!', ""Be warned: the red chili sauce is pretty hot. Good if you like heat like I do, probably not so good if you don't."", ""They stop serving burritos a half hour before they close but besides that, this cafe is bangin'"", ""Try Shawn's vegan mac. I'm not vegan but its delicious!"", 'Harvest burrito is awesome! Best breakfast burrito across 2,000 miles =)', 'Espresso conpanna is a nice tweet (treat). Go 4 it.', 'A really great place for brunch. Great  Prices for what you get. They have great options for vegans too!', 'The vegan mac is the best!', 'Try the Vegan Mac! It is awesome!', 'Great food I love it', ""Grab the Bang Bang Burrito with Turkey Sausage.. it's just great!"", 'The bang bang burrito is delic and spicy!', 'The VBLT is a must try!', 'Vegan Mac & Cheese!', 'Vegan burrito tasted fressssssh.', 'Dogs welcome, with treats on the counter', 'OPEN ON SUNDAYS!! MY WISH GRANTED!!!! BRUNCH HRS R PERFECT 10-3! FIRST SUNDAY OPENING 6/6/10!!', 'The PB&J bagel is excellent!', 'Great vegan Mac! Must try', 'Good breakfast place.', 'Burritos for breakfast.', 'The breakfast burritos are average.', 'Order the Bang Bang Breakfast Burrito. Amazing.', 'Albuquerque-style breakfast burritos.', 'Order your sandwich on a bagel!', 'The sticky bun is delicious!', 'they serve breakfast all day! perfect for a late-onset hangover that can only be cured by a breakfast burrito.', 'bangbang burrito! I went into a food coma after! yummmmm', 'Some odd the best croissants in town.', 'get the vegan mac & cheese, it is way good', 'Basic burrito to go please.  O where o where r those Sunday hours? :-)', 'Harvest burrito!', ""It's not a vrgan only restraunt."", 'vegan mac and cheese is delicious!!', 'Vegan mac & cheese!!', 'Basic burrito is yummy in my belly', 'get the fieldroast panini!']"
230,4f328fb919836c91c7e3d788,2460 Western Ave,Seattle,47.613844,-122.349239,98121,WA,Elbasha Cafe,0,0,[]
231,4b397b1cf964a520165d25e3,13025 Aurora Ave N,Seattle,47.724335,-122.3455,98133,WA,Starbucks,16,997,"[""The ladies here are super friendly. Hannah is always super personable. It's a great staff! Except the dude..."", ""I don't venture inside that much,however I go through the small drive through a lot. That drive through is tight but totally worth it!"", 'Ask for Dave the barista', 'Girls in the drive thru are super nice and personable! Starts the morning right! :)', 'The staff seemed like they were having a domestic dispute.', 'Getting in and out of here is insane. Narrow drive thru and tiny pk lot.', 'Last day for half-priced Frappuccinos from 3:00 - 5:00.', 'The Batista meowed at me through the drive thru speaker', 'small and tight drive through...', 'They never give your total in the drive through until your at the window', 'Drive thru convenience', 'Avoid or walk here.  Parking lot is stupid.  Worked much better before the condo/apartment went up.', 'Staci is awesome', 'Pay it forward. :)', 'The slowest drive through in Washington. Just miserable.', 'Slowest drive-thru in WA.']"
232,4d6037775b276dcb30dd12c6,754 N 34th St,Seattle,47.649376,-122.347683,98103,WA,Milstead & Co.,130,3000,"[""The spot for 3rd wave coffee in the Fremont neighborhood of Seattle. Rotating coffees from the nation's top toasters. Brewed coffee program focuses on Aeropress methods."", '“They’re serious about extraction,” says Atlas Coffee Importers’ Karen Kazmierzcak. In those extractions are what Kazmierzcak thinks are the “best coffees from multiple roasters.""', 'The best coffee in Seattle. Jeff, Lucas, Corey and the rest of the crew are awesome. Chocolate chip cookie here is also good!', 'A @pandadoodie found fact via the barista in the Mariners hat: pastries come from two places, Macrina Bakery and La Toscanella. Ask them and they\'ll confirm where your pastry was ""born"" if you care.', ""Love this place—coffee, atmosphere, service, they have it all! 1 issue: lap tops take up most of the seats, which isn't their fault, but you'll need luck finding places to sit. Good luck!"", 'Nice spot to work at or for a coffee/tea break. Great americano as well as the turmeric tonic tea. They have a few pastries.', ""If you're patient and resourceful you can find a couple of hidden utility outlets on the outdoor patio. Between that and the lovely coffee you'll be thoroughly fueled for the morning."", 'Great place. Amazing coffees. Coava, Stumptown & Intelligentsia. Check out the Theo super dark mocha, bitter but you can add a bit of vanilla. Cool vibe and nice people.', 'Good coffee. ☕️Normally I go for a cappuccino but in this case for the special brew of the day. WiFi. Plugs. Enough space for all coffee and Internet + cool vibe seekers.', 'Milstead offers a great selection of coffees served by friendly and informative baristas. If you care about coffee, go to Milstead & Co. Amazing pastries too!', 'Got the cold brew; delicious coffee, great atmosphere and plenty of seating.', 'The mochas with Theo chocolate are awesome! Super strong, quality coffee and the baristas are always very friendly. Tea is also a great option here', 'Get the milk chocolate mocha or vanilla latte!  Dark chocolate was a tad too bitter even for my taste, and I generally love 70% dark chocolates.', 'The friendly staff makes delicious pour overs. Usually with an Aeropress but you can ask for it to be done with a V60 or Chemex', 'Excellent cappuccinos in a wonderful store. The baristas are very knowledgeable and friendly. Love the Acaia scales that they use to dose!', 'my go-to spot for brewed coffee - diverse wordly selection changes nearly every day. espresso drinks also very good. baristas super friendly.', 'Great, friendly staff. Cool, neighborhood art in their patio area. Delicious cold brew.', ""Awesome hipster coffee joint. Super crowded and wifi doesn't seem to work for me but coffee was good and they sell Heart coffee from Portland!!!!"", 'Excellent espresso, nice baristas, clean minimal interior. One of the best cafes in Seattle and 100% worth the trip to Fremont.', ""It's a classy one. Coolest staff ever. Try the Theo Mocha, if you're into chocolates!"", 'Awesome espresso and tasty pastries. Try their turkey and cheese croissant!', 'My @pandafoodie suggestion for here: pair a 12 oz latte with an Italian croissant.', ""커피숍 업계의 제3웨이브라고하는 '멀티로스터 카페'의 대표 주자 중 하나로 Stumptown, Heart Roasters 등의 원두를 사용한다.  시애틀 방문시 꼭 들려보길 권한다."", 'These guys really know their coffee! They also have a good selection of beans for those who make at home.', ""Great coffee, friendly baristas. Awesome beans selection. Only downside is that there's no windows  in here."", 'I love the Theo Mocha here—it\'s very rich and unique. The WiFi password is ""milstead"" spelled backwards.', 'Good place to have a coffee, each week they serve beans from different rosters.', 'Legit cappuccino from friendly knowledgeable baristas. Possibly the best i have had in Seattle.', 'Coffee is excellent, pastries are weird..  Just discovered today their chocolate chip cookies are amazing!', 'A cappuccino from Milstead is always delicious. The best coffee shop this side of Queen Anne hill.', 'By far the best coffee in Fremont. Their mochas are made using pulverized Theo chocolate bars!', 'Love the environment here. Solid baristas too. Great place to get some work done.', ""Cool spot, but really annoying that they don't have non-fat milk (but will pretend they do if you order it, unless you notice or press them)."", 'Temporary location across the street (under the bridge). Same amazing service and drinks.', 'Baristas are very friendly, espresso is great, and the squash harvest bread is delicious.', 'Really great space. Lots of light and room for working. Good wifi. Excellent coffee.', 'Best lattes and pumpkin seed bread is yummy!', ""Undoubtedly some of the best coffee I've ever had, and the service could not have been better."", 'Such a great mild iced coffee. Loved the outdoor patio.', 'Extremely impressed by this place. A variety of brew methods, and very skilled barista work n', ""Nation's 7th best coffee shop in USA Today listing in 2014. http://www.usatoday.com/story/travel/destinations/2014/06/14/coffee-shops/10489389/"", ""Good latte but not sure why it's rated #1 in Seattle on 4sq. Would prefer if they roasted their own beans. Pastry offerings were also lacking."", 'The only place in town that makes a latte that tastes like coffee, not milk. Worth the extra buck.', 'Classic latte & Gluten Free Biscuit with Marion Berry Jam', 'Best chocolate chip cookies ever. Their other pastries are pretty weird.', 'Delicious coffee, great space for working, friendly staff', 'Caffeine-free option: iced plum ginger tea.  Super delicious.', 'Excellent pastries to accompany your well balanced coffee', 'Theo mocha. Do it. Get it with the 85% cacao chocolate.', 'Local roasted beans, get the Theo mocha', 'They sell a ton of different brands of beans like Intelligentsia', 'The aeropress coffee bar is one of a kind.', 'Rare coffee found. Great aeropress.', 'big choice of artisan roasts from around the country', 'Beyond the coffee --which is really good in a city of third wave coffee -- the barista was genuinely friendly in a non-obnoxious way. I liked that people were hanging out working. Excellent place.', 'Try the nutella bomb, wow they are good, especially with a nice cup of cappuccino.', 'Andrew is experimenting with his own roaster. Ask him to try a taste.', 'Friendly staff, wonderful selection of single-origin coffees.', ""Strawberry scone is the one of the best I've ever had."", 'Great cappuccino! Nice (big) space. Troll sightings reported.', 'The rotating cold brew is always excellent', 'If you are from out of town and visiting take a short walk to the Freemont Troll', 'Great espresso and other drinks filed under etc', 'Quite possibly the best coffee in Seattle. Unless you like bad coffee.', 'Best coffee in Seattle...no discussion...', 'Great Mocha with Theo Chocolate and cold brew coffee!', 'Easily one of the best espresso places in Seattle', 'Come here to spot world famous coffee people. And maybe drink their coffee.', 'cold brew and chocolate chip cookie for an afternoon pick-me-up', 'Good coffee, great staff and great outdoor seating.', ""Rotating aeropress means there's always something new brewing up"", 'Get the house lemonade on a summer day.', 'Best latte you will ever drink.', 'What to Order: A coffee made at the beautiful pour-over bar.', ""Great herbal teas, but unfortunately they don't serve any decaf coffees."", 'Wifi password is ""daetslim"" (milstead spelled backwards)', 'Good service always, love explaining the aero press!', 'These folks pull the best shot in the city!', 'Really tasty Stumptown espresso', ""Can't go wrong with your pick of roast and an aero press."", 'Get the almond croissant.', ""Aeropress is always a win for me, it's certainly worth a try."", 'Great fresh brewed coffee. Ok baked goods-- would be better if you could heat them up.', 'Bike rack outside...good stop for pre-ride espresso', 'They use madagascar vanilla beans to make their own vanilla syrup in-house. Yum!', ""Enjoy the view. It's one of the best in #Seattle."", 'Try a dry cappuccino. Deliciously smooth.', 'Aeropress coffee, friendly staff', 'Wifi password: daetslim', 'Easily the best mocha on the west coast.', 'try their housemade vanilla syrup!', ""There's a ping pong table out back!"", 'Friendliest baristas I have ever encountered!', 'Dark inside but the coffee is worth it.', ""Best coldbrew I've had in a long time."", 'Try the burnt sugar lemonade', 'Great shop. Friendly people.', 'The best flat white in Seattle.', 'Best coffee shop in Seattle, hands down.', 'Very friendly staff, excellent coffee', 'They have the best chai in the city', 'Ruby, always in stock and ready.', 'Best new coffee shop in Seattle!', ""Talk to Andrew, he's nice and will chat you up."", 'Nice place. Feels very Sightglass Coffee.', 'Tough to get table on weekend', 'Definitely try the nutella brioche', 'So Nice to stop by ❤️', 'Latte checks all my boxes. Recommended.', 'Frothiest soy cappuccino ever!', 'Try some black cat analog espresso', 'Espresso and croissant', 'Try the sipping chocolate', ""There's strong & reliable wifi now."", 'Burnt sugar lemonade, oh man.', 'Do not look Andrew in the eyes. Much like a bear he may become enraged and attack.', 'Great cappuccinos!', 'Best baristas evaaaaaar.', 'Aeropress coffee!!', 'No decaf coffee,  but extremely friendly staff.', 'Good cap 👌🏻', 'Great service', 'Burnt Sugar Lemonade!', 'サービスは早く、テラス席もある素敵なカフェです！フリーモント地区では一番！', 'Pour over coffee', 'Cappuccino', 'Excellent coffee!', 'Milstead backwards', 'No WiFi, yet.', 'Mocha mocha mocha.']"
233,4f32257419836c91c7bab38d,701 N 34th St,Seattle,47.6492,-122.347,98103,WA,"Torrefazione Italia Coffee - Retail Cafes, Fremont",0,2,[]
234,456b0580f964a520f83d1fe3,813 5th Ave N,Seattle,47.62678625232458,-122.3475774130125,98109,WA,Caffe Vita,31,1216,"['Best coffee by far, anywhere.  Their decaf blend is wonderful, tastes like the real thing for those of us who had to be weened off caffeine.  Need stores in Kirkland & at Sea-Tac Airport.', ""Street parking only, but there always seems to be enough. They make my version of a perfect latte. The beans aren't burnt and the milk isn't too hot, it's just right. Plus, they are smooth and frothy."", 'The giant coconut macaroon is delicious and a great bargain. And the customer service is always excellent.', ""Great baristas and great coffee. If you're hungry and it's available, try the eggplant piadina!"", 'Try the Pacnor..their version of a cortado, on the warm and more creamier side', 'Great little shop with some good espresso. I little quiet nook of a place.', ""I think I liked the baked goods and music here better than the coffee, but it's quintessential Seattle ambiance."", 'Sit at the window with your laptop, surf the free wifi, enjoy some coffee, people watch.', 'grab a newspaper, enjoy the mellow atmosphere and great french press! Pair with a piece of Theo chocolate, natch!', 'My favorite espresso in Seattle. The piadinas are good too!', 'Friendly staff and delicious coffee. Great flat whites!', 'As of two weeks ago, beers are now sold. All locations will eventually start selling beers too.', ""95% of the time I don't order anything I come along for the trip with co-workers the smells are amazing and the workers are super friendly. Nice job cafe vita"", 'Best espresso in Queen Anne. Dog friendly.', 'Great chocolate covered graham crackers! Just right as dessert.', 'Try the cold brewed ice coffee in the summer. Nothing else compares.', 'Great latte', 'Wonderful baristas, excellent espresso, own roasted coffee, who could ask for more?!?', 'Best espresso in the city.  Free Wi-Fi.  Friendly baristas as well.', 'Best coffee in Queen Anne! Love the baristas and the fact I can bring my lil puppy in too!', 'There toddy is delicious; the next warmish day- you will be mine...', 'Best americano in town!', 'Good for late night coffee', 'Great local coffe place', 'Try their rasberry or blueberry pastry - i used to be ADDICTED to these!', 'Best coffee in LQA.', 'Try the eggplant piadina!', 'Try the Luna Blend.  I came from San Francisco to buy this.', 'Awesome lattes.', 'I love the pesto/herb bagels', 'drink coffee & eat Mighty-O donuts']"
