,location.lat,location.lng,name,combined_reviews,num_review_words,final_address
47,47.668542440559825,-122.37881938983554,Mighty-O Donuts,the apple fritters and maple bars are especially tasty but if you want one or four you need to get there early or call ahead and put em on reserve 💪🏾👨🏾👍🏾 moist doughnuts that arent overly sweet i loved the cinnamon mini the best this is what remained of the raspberry chocolate super delicious donuts which happen to be egg and dairy free as well get the apple fritter you can tell these are vegan they taste less rich than a typical donut theyre fine if youre in need of a donut fix but theyre not much of a special treat yummy donuts and they and they are animal friendly i dont think they have a gluten free recipe yet great donuts and coffee i get the hazelnut latte every time so yummy french toast donut cant go wrong with any of the options to be honest oh seattle i love you this place alone is worth the flight organic vegan donuts yes please 3 the donuts are all vegan and organic and all delicious 🍩 delicious coffee and artisan donuts matcha donut premium donuts with a twist so good french toast donuts 😍😍😍 excellent cake donuts a much roomier local than wallingford good vegan donuts in addition to cake donuts they also have yeasted ones great variety to choose from and nice folks working there nice place nice atmosphere the employees always have positive attitudes cute decor they have happy hour 45 12 off donuts very cool great coffee too  good donuts apparently you have to get there by 0 dark early to get a fritter all i have ever managed to get were cake donuts fairly nice cake donuts but kind of sad when you really wanted a fritter does that qualify for first world problem standard donut place with some creative flavors  if you like cakey donuts and are looking for a quick bite this place beats top pot great donuts staff is friendly i wish they would not serve dairy though i follow a seattle blogger that has mentioned this place multiple times and the donuts did not disappoint   we ordered four so wed have an extra as we hmmmmmmmmmm my first time trying vegan doughnuts   i got the raspberry chocolate  lemon poppy seed ones  i was scared at first because i hear that my friend loves the donuts from here so i was eager to try it  however i was rather disappointed  the donuts were okay tasting  i got the pumpkin and,417,1555 NW Market St
48,47.667761,-122.379023,Tripod Coffee,great place the coffee was great the they were super friendly very good espresso with intens crema they are using bottomless portofiller best americano ive had in a long time they have square so you can pay for your 2 coffee with your amex standard coffee but i like the concept   love trying new coffee places this one slightly off the beaten path is based out of a small trailer the trailer is parked at one of those ridiculous 3way really cute mini mobile coffee stand walked passed here on the way to another destination i got a single shot latte which i still felt was strong but we pass by here everyday while im at work and i finally had the time to stop and boy am i glad i did  i ordered an iced dirty chai with 2 shots and a,143,5401 17th Ave NW
49,47.66358741514616,-122.38006666529505,Dutch Bike Company | Cafe,our barista was sam  sam kicks ass go for the coffee and hang out we did and didnt regret it as a matter of fact we went back sunday it reminds me of why i moved to seattle 20 years ago the salted chocolate chip cookies are amazing though you cant go wrong with any thing you get here big plus dog friendly test ride a linus bike before you grab a pastry its comfortable and stylish  perfect for cruising around the city dont leave without one of the delicious homemade pastries we went back again this time bridget was our barista yummy tasty coffee nice outside table up front lunch is back the pulled pork sando is a must julies pumpkin spice is in the house yum 20 off discount for rollergirls  ,133,4741 Ballard Ave NW
50,47.58918783438978,-122.38112026255402,Alki Juice & Java,a real cold pressed juice joint in west seattle yes please nice ladies delicious juices  coffeeespresso snacks etc and even hemp milk too directly across from ma kai  water taxi dock try a lemon ginger cayenne shot really revs you up before or after a run  also the mintberry smoothie with mint leaves and strawberries is fantastic  ,57,1619 Harbor Ave SW
51,47.690318567089776,-122.37645647752308,Starbucks,the baristas here are the best lorraine and meagan make the best ever lattes and even sneak in an extra shot for free for a throwback treat try a toffee nut strawberry cream frappacino tastes just like captain crunch toffee nut soy chai megan makes the best  ,47,8340 15th Ave NW
52,47.68698549961525,-122.37644038538744,The Dane,coffee is pretty good and on the cheaper side for seattle not a lot of parking but tons of street parking in the neighborhood behind great for some remote work great coffee in the am and a fantastic tap list for the pm not to mention the chocolate chip cookies for a snack 😍 beer coffee  casual has simple food sandwiches  chips plus pastries lots of space bar  tables wifi robust coffee beer and small bites menu buzzy yet lazy vibe tvs with live sports the interior of this local shop is very nice  it is comfortable inviting and open with the feeling of lots of space  i would say this is a good place for lunch  the menu has a few sandwiches and mostly plate that you share  this is a good thing for when you are here with friends  though the sandwich i had was good  you order at the bar and bus your own tables  as for parking they have 3 spot so you may need to park on the street  they do have a very good beer selection with coffee and tea  all in all this would be a great place to gather with a group of friends to shear some small plates and hoist a few beers  cheers nice and clean with a bit of room for kids on the side a little more open space than many purely coffee places feels like a good fit for a variety of groups i was here earlier this month and fell in love with the place  much larger than i anticipated my coffee selection and sandwich were wonderful  the atmosphere was nice and the staff extremely friendly  had the pleasure of meeting one of the owners  you need to give this place a try definitely worth a drive not what i would call cozy but feels like home thanks to the friendly awesome service great 90s music and the 3 sofas in that one corner would definitely go again coffee was tasty would like to see more little treats to add to your coffee brown sugar vanilla shaker and some different creamer options etc otherwise my complaints are few had a cafe latte and a cardamom bun 10 am in the morning which were fine nice and spacey room which is probably good for working on your laptop during the day and sitting down for a beer in the evening this place is my new fave get a growler and gear up for a very strong selection also the owners seem very hard working and authentic   update ive been in here a few times and ive seen small children take the run of the place taking cushions from chairs piling them up on the floor dirtying oh the dane how i wanted to love you ive been driving past this spot for months and have been meaning to check it out i finally went with my mom,490,"8000 15th ave NW, Seattle, wa, 98117"
53,47.67956170698513,-122.37688978488913,Grumpy D's,in the land of the blind the one eyed man is king  in the land of six dollar lattes the 99 cent cup of drip coffee is tops yo  99 cent coffee in the mornings between 7 and 8 am very peaceful get place to studyread especially considering the fooddrinks take a bit of time i love it here though nice and quiet neighborhood spot with delicious coffee and treats they even have gelato toys books puzzles and board games for the kiddos and pretty empty on a weekday late morning awesome prices  very calm  quiet i definitely plan on coming back my favorite coffee house in seattle great coffee and good couches to relax get a huge cup of coffee and lay in a couch to see movies quietcozycomfy perfect spot grumpy ds on 15th avenue  sign out front says they have free wifi worse than ron mcarches coffee  this is my second review here weve been away for two years  we moved back in seattle for a wedding so of course we had to stop in  its just as good the open mics on wednesday nights are as good as it gets came in on a saturday morning since recently moving to the neighborhood upon walking in we were astonished at how homey the decor and vibe of this place,222,7001 15th Ave NW
54,47.67604836800615,-122.37678099630381,Jumpin' Jimmy's,this is the yummiest coffee and really gives you your morning kickor afternoon great coffee and fast cash and check only though great chi lattes they do not take cards great cup of coffee  ,34,6501 15th Ave NW
55,47.670302,-122.37645149230957,Cafe Cuzco,get the vacuum pot coffee to awaken your inner chemist soooo rad eat lunch and chill to the peruvian music dont order the caprese its downright disgusting  ,27,5701 15th Ave NW
56,47.65190249424469,-122.37663848195524,Java Jazz,they serve cafe vita phenomenal cup of java great service homemade scones and cookies rock great place for some coffee try the home made scones try a vanilla soy chai taste like pumpkin pie the most beautiful women on the planet work there and the coffee is just as good best java spot from north seattle to downtown from magnolia to lake city and the baristas are super friendly not to mention you dont have to worry about being proposition by those type of girls that work at the bikini stands i really love this drive thru the madrona coffee is delicious and the baristas are friendly fast and make my complicated drink with no complaints  its the worst i hate you good coffee ive been to java jazz about three times in the past couple of weeks including going 10 min out of my way for it today after my first dark chocolate mocha super convenient location while leaving ballard just across the bridge  coffee snob review the espresso was aok decent roasted coffee flavor mixed during our recent visit to seattle we loved hitting up java jazz on our way from ballard into the city great coffee and super friendly folks making it,205,3457 15th Ave W
57,47.648411906616424,-122.37800267862677,Starbucks,get pumpkin spice via and try this drink at home  pumpkin kick  1 part spiced rum 2 parts milk 2 parts half and half 2 parts pumpkin spice via packet  heated if you come to starbucks even 34 times a month you should look into doing the starbucks card ive saved a bundle over the last year its like a permanent coupon for home try new starbucks instant refreshers energy drink with green coffee beans nice quiet studywork space in back its a shame they got rid of the comfy chairs in back though find a table in the back this place is bigger than it looks hot guy who tried to help me with all my drinks sitting in the cornerwhats your name sit outside do not order from the older blonde hair lady she sucks at taking orders and asks you 5 times bring headphones if you want to work or study bad music up way too loud do not order from the old blonde lady she sucks at taking orders  this starbucks is right around the corner from where i live so it was nice being able to put in my order on the app and swing by to pick it up before the best starbucks i have ever had the pleasure of  visiting it is always kept so clean and organized the baristas are also always friendly and do an i love starbucks i really do this review is specifically targeted to the music first the music is too loud if you sit under the leather seats the,262,1607 W Dravus St
58,47.56425461386929,-122.37690331250549,Starbucks,if its bit cold get out of you car and hot the window its way faster and theyre always nice if you like drinking coffee with desert try the limited time tribute pairs with all flavors and tastes great i walk up cause i have my own cup but if line is blocking parking i go to a different starbucks sometimes i just like to go walk up to the window for a change of pace iced black tea no classic with vanilla instead new favorite average time i wait at the drive thru is usually no more than two minutes when there is a big line save your treat receipts for the afternoon nice gingerbread latte to warm up drive through location always seems a bit slow the staff works really hard if youve never worked in the drive thru dont judge 1st time here  service was pretty fast chai tea baby theres no bathroom in case you were wondering this starbucks is an absolute nightmare the parking lot and line is full of people who cant drive very trendy spot to hangout in the spring rainy days and awesome to visit in the summer get a 12 pack of italian via its surprisingly delicious i love their strawberry banana vivanno w matcha walk up is faster than drivethru get ready to sit in line forever beware this starbucks sucks i dont care if it does have a drive thru it sucks the worst drive through line ever suppose to be speedy not slooooow worst starbucks ever every time i come here i regret it i cant understand why this particular starbucks takes so long ten minutes to get a mobile order maybe at best a car a minute through the drive through with five people working in there this shouldnt be such a silly investment of time drive up and walk up only very helpful baristas always make my drink perfectly  arrived at 5am ordered a breakfast sandwich comfortable music was playing outside woth a nice heated area to wait staff was extremely friendly great way to start my day fast drive thru but no indoor seating area exceptional customer service coffee is always good and breakfast sandwiches are fresh  went there on sunday 20 aug around 330 in the afternoon  ordered a decaf coffee and waited 15 minutes  there is no one tending the window so you have to ring a doorbell to get anyones attention  3 people working there but no one seems to be helping the walk ins  i asked for a splenda  another 5 minutes wait for that  i asked for a card or contact information for the manager  another 5  10 minutes for that  plus snarky comments from domenick sp one of the waitstaff  terrible service and poor customer service  not quite what i expected from starbucks  well never go back i stop at this store from time to time and it is always busy they are always efficient in working through the endless drive through line today herb was my they never have my app orders ready whenever i get there they look at me confused then find my ticket its irritating im a very understanding woman great starbucks if youre in the area and need a quick pickmeup there isnt any indoor seating and its more like an order window rather than an actual,563,4408 Fauntleroy Way SW
59,47.563464709782885,-122.37839569780942,Realfine Coffee,solid cold brew friendly barista cozy spot herkimer coffee will be back definitely lives up to its name  mocha was delicious hands down the best lattecappuccino in west seattle i had to cut back on caffeine a little bit so i get a shot of regular espresso and one of decaf real fine has the best decaf expresso roasts that ive had full robust flavor without the extra caffeine  happy to make the 10 minute walk down past a handful of other expresso places to come to real fine  nice spicy chai here and away asked how spicy do you want it very tasty it was opened my sinuses right up the baristas and patrons make you feel a part of a family the moment you step in go to spot to hang out and get some work done great coffee and they know what a cortado is best coffee and music selection in west seattle  and the staff is always happy to see me  very friendly they make my day better they make great coffee and they are all very nice people no seattle freeze here this was a nice place to get some work done while spending a few days back in seattle  friendly with good pastry and good coffee im on a mission to find the best cappuccino in west seattle this rates right at the top good flavor coffee beverage temperature is just right  the first off i am not from the w seattle area la ca is my home but i come to w seattle regularly my son introduced me to this place and there is really,272,4480 Fauntleroy Way SW
60,47.535881523621406,-122.3766335090412,Cafe Osita,such a friendly neighborhood coffee shop  gluten free biscut was amazing  mike and staff take such good care of you half the reason to come here are the friendly owners andrea and michael great little neighborhood coffee shop serving seven coffee roasters coffee great coffee and breakfast sandwiches they make their own hot sauce too very friendly with good coffee and foodbut hard to spot as you drive by on 35th i only saw it as i was walking past after dropping my car off at the shop for service ill definitely go back now i know its there good coffee quick service but on a noisy street so dont plan on meetings or sticking around long good coffee no wifi kind of made me feel like they dont want people to hang out which is unfortunate  very friendly and great service no public restrooms tho  excellent coffee this place is very consistentgreat people great coffee and uber delicious snacks its a place where you walk in and they know your name this is a very ive never felt so shamed as a mother than when i visited this place i live in the neighborhood and stopped in to get a coffee and treats for the kids i found this place on yelp i just moved here and was hoping to find a small chill coffee shop to become a regular at because thats one of the fun,238,7349 35th Ave SW
61,47.52287764332266,-122.37702138483448,Bird on a Wire Espresso,their banana bread is to die for everything on the menu looked great first time i went there they werent serving breakfast on a saturday morning  9am curious second time took 25mins for a mocha the owner really put a bird on it lol  great coffee place and the service is awesome  check out the freshly baked pastries this is my local coffee joint owner heidi is fab as is her entire staff a quad shot breve  a spicy breakfast burrito gets me going on weekday mornings they also have beerwine in the eves try the breakfast bowl with black beans arugula eggs cheese and some kind of spicy chipotle cream sauce yummy egg ham cheese and greens on a croissant nutella americano friendly staff cute little patio of corrugated steel have loved the bird for going on 4 years now good coffee good snacks lovely local espresso joint come on down  stay awhile meet your neighbors  get the spicy grilled cheese they put avocado on it and its wonderful bird on a wire coffee captures genuine cafe spirit as a social salon gathering friends and neighbors together over espresso its birdthemed craftykitsch room pulses with good vibes and good cheer cute patio and they have gluten free biscuit breakfast sandwiches the food options for hh are yummy and worth it kind of sad my wife and i have had less than great experiences the last few times we have been here inconsistent service bad counter layout coffee orders done incorrectly they need a reboot get the salted caramel mocha and the pulled pork sliders awesome staff  good coffee too get the salty caramel mocha a hidden gem in southwest seattle funky neighborhood coffee shop an old building i ordered a egg breakfast burrito that was tasty a unique local coffee shop that is kitchycute  the coffee and service is wonderful features grilled sandwiches and a wide variety of unique sweettreats as well amazing place super cute location amazing food  had the breakfast chili great service very friendly and helpful staff a must go oh and the coffe is fantastic here best service food and coffee trio in western washington best cappuccino ive had in a while and they serve breakfast until 2pm i will be going back cool coffee spot  little out of the way non traditional people running it would most definitely come back bagel breakfast sandwich is perfection the jalapeño bagel is my fav the bacon is high quality and so meaty    i love their cold pressed coffee and their 2nd coffee place in seattle and only a 3 again  to be fair i think i may be grading a little tough  if i could id give this a 5 for service hands,456,3509 SW Henderson St
62,47.69416125541761,-122.3757177338358,Gourmet Latte,luke warm over sweet mocha should have gone to starbucks have a four shot white choco coconut with whole milk after just a few times being here they have my drinks memorized and just ask me which one when i pull up this place is delicious and very friendly good job this place is awesome professional family friendly great coffee and scones they know my order and have it started when i drive up thanks ladles  always friendly staff fabulous coffee a little spendy but totally worth it friendly staff  but slow also over priced for what it is ive never had coffee here that really impressed me i avoid this place now mostly because its so slow ive stopped here a few times and the coffee always seems to taste good they are quick even though there is usually a line and then prices are decent  ,147,8762 Holman Rd NW
63,47.69445984810628,-122.37490417342808,Holy Grounds Coffee House,nice cozy fireplace and soft cushy booth seats great for studying working or just reading try one of their breakfast sandwiches on a croissant  so delicious its dog friendly  so bring your pooch they even have dog treats wifi password it holygrounds to save you a trip to the counter best doppio machiato in town try it w soy great atmosphere excellent prices and theres even a fireplace to keep warm decent almond milk latté  doppio macchiato w soy eggnog latte the girl named erica who works here is really cute quality coffee never burnt their tea is good too and their baked goods and breakfast sandwiches  are delicious great place great people great vibe if you are looking for a good drink an amazing pastry or a place to work remote this is the place great atmosphere and service  love the fireplace great coffee and amazing pastries i often stop here on my way to work and the staff are always friendly  plenty of seating in a nice quiet atmosphere the baristas they were very nice and helped me caffeinate as quickly as possible the business changed hands in september and is now turtle coffee even though the sign says holy grounds at this writing  ive always received good food poor cappuccino  like a latte weak and not an experienced barista   the milk foam was not thick and mostly just a ton of warm milk please train your i had a vanilla iced latte and coffee and it was really great  i asked for it to not be to sweet and it was perfect  i loved how quiet it was inside and,273,9000 Holman Rd NW
64,47.67174013663782,-122.37632749829321,Biscuit & Bean,get the market biscuit sandwich and a fancy coffee today was our second visit and we got plain biscuits instead of sandwiches this time the biscuits are outstanding however you choose to have them and as a southerner were rather opinionated about biscuits my family has tried a variety of coffees and theyve all been  wonderful bb has a great product the staff is not forth coming with information on their own so you have to ask lots of questions to understand how their menu works its not a place thats going to hold your hand and help you learn to love them they have great food and drinks so its definitely worth going and well definitely go back i love this place always great service and very quality food and espresso they also have fresh squeezed oj yum the biscuits are huge and delicious and so are the spreads and sandwich options the eggs are coked easy and can get messy ive learned my lesson and use a fork now it has a cozy aesthetic i usually order to go but ive noticed the seating is limited and hard to get during busy times during fair weather they have outdoor seating a small free parking lot in back usually easy to find street parking definitely worth a trip to ballard incredibly delicious terrible for your health biscuits and gravy with options of eggs too great flavor options for biscuits and meat or vegetarian gravy the wait was not that long and was totally worth it the coffee drinks took longer than the food to make but were also really good and i love that they have oat milk would definitely go back id eat one of everything if my stupid stomach could fit it all but it cant i know it seems like theres often a line out the door but the cash register is right at the door the line moves quick service is always great and if the snug atmosphere isnt for you you can always use their drivethrough or order carryaway super cute great food and an amazing work crew they are busy seating can be a challenge but the food is worth the wait biscuits and gravy was my favorite thing coffee is great too the guy that yells out your order is pretty nice eye candy this might be the best biscuit place ive ever been to in seattle we arrived just before the rush the staff are down to earth the layout allows for the biscuits were incredible i had the classic sandwich with cheddar chive biscuit yum that was totally worth it which makes sense since this place when i think of biscuits i dont think of anything special but this place makes it that way i was brought here by my buddy who lives in the area and i,478,5905 15th Ave NW
65,47.6668582658196,-122.37656046374106,Starbucks,sometimes you can smell ballard bros frying up fish next door while waiting in the drivethru this only becomes an issue when the aroma of brown bear soap is also present 컨테이너 박스로 만든 미국내 여섯번째 스타벅스시애틀에선 두번째이다 super friendly staff in the morning the interbay drive thru is faster should have assessed the impact a 15th ave entrance would have on traffic this place is always busy but they are super fast im always surprised by how quick i can get through the drive through its hard to get back on the street due to the busy street i usually go here when im headed south otherwise​ its a starbucks so i think you know what youre getting  this place is almost always packed with cars in the line during commuter hours but theres never any wait on footwalking my husband and i live in the area and this is a great outdoor window to walk the dog to and takes all the fuss out of getting coffee with a stroller staff are always friendly and sometimes they give the dog a pupaccino whipped cream on a cup lid there are benches to sit on or if its dry a dogpoopfree patch of wellmaintained grass to sit in and sip with the pupper out of 34 of the food i wanted from the regular menu usually great but that was rough starbucks built another starbucks at the end of my street awesome  now i dont have to walk a block to get starbucks   if youre trying to get into the very small parking lot and drive through in your car try not doing that and park somewhere else and walk over to one of the many fine starbucks in the local area that way you wont block the residential street with people trying to turn on to and off of the very busy street youre stopping in the middle of great design  way to go starbucks probably the slowest starbucks drive through ive been to sorry guys  very unique starbucks the building is made out of shipping containers   the barista that made my trenta pink drink made my drink delicious and fast he cool idea poor execution i usually stop here after working out in the mornings mostly friendly staff the drive thru is just a nightmare sometimes ive only had good experiences with the drive thru part of this location which is the main function but i took away one star for the walk up window  two,419,5221 15th Ave NW
66,47.667845820027075,-122.37510447559471,Woodland Coffee,olympia coffee wifi and lots of outlets no big comfy chairs though great dog friendly cafe with a good espresso bar and wifi 🐕  ,24,1417 NW 54th St
67,47.668272,-122.374228,Starbucks,open at 530 am on weekdays 6 am on the weekends boo no top pot fritters or breakfast sandwiches  this location  i think any starbucks located in a grocery store is always of lower quality than a stand alone i believe this has something to do with the grocery store whenever a starbucks is located within a supermarket i have reservations about the quality of my drinks and this location was no exception   parking good old starbucks   nothing terribly exciting here but the coffee is consistently good and the staff are a friendly bunch   its convenient to visit this,99,1423 NW Market St
68,47.66738153785242,-122.37417697906494,True North Coffee,locally roasted coffee in a coffee that is known for coffee this is as good as it gets both their nitrogen cold brew and hot coffee are out of this world truly the best flavors if you’re searching for the best coffee in seattle look no further this place supposedly exists but theres no way to find it  excellent chocolate croissant so flaky and buttery so much chocolate inside very happy  next time ill definitely get the pour over coffee it looked i had their pour over coffee at uw farmers market and was incredible this location is not a storefront i believe i got the phone number and texted the i dont think this location is a coffee shop like i dont think you can go here for a drink,131,1406 NW 53rd St
69,47.663755446466396,-122.37501135949637,Java Jahn,super friendly staff they make excellent coffee and their breakfast sandwiches are super tasty especially the kickstarter sand barista is super friendly and gave me a chocolate covered espresso bean with my cappuccino  awesome touch they do have wifi just ask for the password great coffee and great service oh and try the wasauge the baristas are great by the second third time in they know your name and drink really great cold brew  i will definitely be returning the caprese and chicken basil sandwiches are expensive but bomb i dare you to try to not order something from their yummy dessert case mmmmm yum nice big fresh fruit cups sold here and theyre made with love do it try their americano with creme only  my go to they do have free wifi just ask barista for the password you can bring your dog and they will give treats great service had a good mocha morning glory chai good coffee cozy spot to bring your laptop or a friend the food selections are surprisingly diverse for such a small shop but gf  vegan options are minimal i love this place not only because the serve a fantastic not too sweet match latte but also because the staff is always so wonderful they are quick and care that you get what you ordered how you ordered it love this place the barista on weekday mornings is the best and she makes an amazing matcha latte for me every time good coffee  nice spot  nice baristas awesome place great coffee super friendly staff delicious homemade waffles great wifi and a pleasant atmosphere for getting some work done i love this place the girl that is usually working in the mornings is sooo nice and it seems like she knows all of her customers and remembers their order love this place it is rather tiny with just 2 tables below and a few tables upstairs but that is the charm of it its a great cozy spot to grab a book what a great place no frills but all thrills i got a coffee a juice and a pastry everything was great the barista was so friendly the decorations,366,1428 NW Leary Way
70,47.62865569868753,-122.37437674633087,mendel's coffee shop,the espresso is the best  ,5,1201 Amgen Ct W
71,47.583434475649135,-122.37461000418324,West Bay Espresso,great place to stop for a coffee before my morning commute on the water taxi their drip coffee is very tasty nice baristas speedy service small patiodeck for sunny days friendly service with a smile and decent brew good coffee and good friends  this is my absolute favorite coffee stand the girls are super friendly and sweet here they always make my drink perfect and usually pretty quick they i havent gotten their coffee yet but love their redbull mixed drinks and for 3 bucks cant beat it   the girls here are always super friendly and for a quick and convenient place to stop to grab a caffeinated beverage this place is great it is a little espresso stand right on the side of the road,126,2255 Harbor Ave SW
72,47.62982170650479,-122.3721704872501,Starbucks,nice starbucks gets crowded around 830 am on the weekdays i recommend parking and going inside i am going to become a regular here so far great service and yummy coffee iced coffee sweetened wit order secret menu oreo frap  grande dbl chocochip frapp with white mocha syrup instead of dark mocha syrup with whipped cream blended in please dont order the tomato and cheese croissant because they are always out and i never get one try some of the new delicious la boulange items the chocolate croissant is yummy register your starbucks card and get free drinks or food they fill the cups too full if you want to stay drip free ask for extra room very quick and friendly service even when its super busy the drive thru employees are very chipper and friendly but on the plus side theres a drivethru their pumpkin cream cheese muffin is awesome nice bartistas and quick service friendly people and energetic employees favorite stop on my way to work or walk the grande frappachino came with more than the top inch empty  disappointed and feeling jipped  smile for the new drive thru camera ☺ try a cocoa cappuccino i make the best d bathroom code is 1520 they still have joy tea quick sevice starbucks is terrible enough said super dumb layout end of line is right inside main door from parking lot have to veer hard right against instinct to navigate gauntlet to start of line open till 10pm everyday double tall pockets i used their drive thru around 640am several mornings in a row there wasnt a long line any of the days and my order was always ready when i reached the window you can pay with you mobile app at the window everything was consistent with what if expect from a starbucks this is the worst starbucks ive ever visited  the service is slow and the attitudes are poor  they are over staffed and yet they cant be bothered to give good service  the rest room had standing water on the floor as well  never coming back to this one i stop here almost every day en route to the office for the last year the team is friendly and some remember me although not my drink this is a high volume location the drive through line can be long and it is a difficultdangerous location to get in and out of during peak traffic the manager recently changed and this busy location has become slower to service you this is my regular starbucks because its convenient for me rating 2 stars because theyve forgotten my order a couple times and have been slow with the order which has never happened to me outside of this location i dont mind asking and waiting but its just weird for this to happen at a starbucks friendly clean and quick are all i ask for when it comes to starbucks or any fast food or places of similar services i also enjoyed the quality of my order so thats really just a plus sometimes u run into a coffee drink that doesnt taste right and it definitely isnt a problem at this one this is one of my favorite starbucks in the area and there are plenty    the customer service is top notch and what i have come to expect from starbucks fast service and great coffee  the employees seem happy and worked efficiently to satisfy our order  very nice and clean on the inside  this is very hey another starbucks in seattle  i appreciate that this one is on elliott  its a good spot to do a coffee enroute to wherever youre going  work,616,1144  Elliott Ave W
73,47.66044424,-122.3693292,Starbucks,friendliest baristas of any starbucks ive ever been to and they always get your drink right several tables appears to be pet friendly inside and yes theres a wait register your starbucks card and earn free drinks best starbucks in ballard be prepared to wait at least ten minutes for your drink if youre in a hurry forget it standard starbucks nice staff very slow service  not a lot of seating was hoping to sit and relax but it was to busy there isnt an entrance from inside fred meyer just to note always a good experience at this location  baristas are always friendly and drink is made correctly low key starbucks small with a great staff usually 34 people working so they get you taken care of quickly  small but wasnt very crowded may or may not contain homeless people i asked for a soy misto i have a dairy allergy the barista forgot the soy and had to remade the drink unfortunately when the barista did make the drink again the milk was so scalded that i could barely drink it i didnt say anything because i didnt want to seem like a fussy customer and tried to just make do but i had to throw the drink out because it was disgusting please train your baristas better i usually like starbucks and am not one to complain but this was really bad this is most definitely a neighborhood starbucks the bristas learn your name and your drink very quickly they take their time and ask about your day but they mean it  i come here every morning with my coworkers for coffee great service friendly people and great coffee as usual i usually try to solve the community this isnt really a location you can hang out at theres not really accessible wall chargers for laptops or phones but its like any other starbucks  made my drink wrong twice i have a dairy allergy and ordered a drink with soy first time they forgot the soy so i politely asked if i could get a drink,349,4400 11th Avenue NW
74,47.63621864062712,-122.370418612036,CoffeeMind,nice atmosphere good place to park and read the paper great coffee finally seattle can have some legit turkish coffee here  owned by the sweetest people ever the environment and inside is so cute and cozy definitely a spot to go to if you need to get some work done also their id go back tasty turkish coffee in queen anne i was a little bummed at the pastry selection  it was pretty standard queen anne croissants i like this store the coffee is excellent carefully poured and presented coffeemind offers a rare artisan smallbatch roast that yields delightfully,99,1907 10th Ave W
75,47.636241553472594,-122.37033490350208,The Seattle Grind,  this is my first time here and i was 100 satisfied the coffee was good the service was exceptional and the shop has a cozy warm atmosphere not too nice little place with a pleasant staff that gives good recommendations single origin coffee tasty baked goods and excellent prices the seattle grind is in my top 5favorite coffee shops in seattle list and let me tell you why  1 location the location is really great it was a hike,79,1907 10th Ave W
76,47.57046424077133,-122.37086215171949,Shack Coffee,eggel are great as many people mention in tips  on a weekend they can run out of bagels by noon or 100 so grab them early west seattles java bean is a good stop for an espresso housed in a former gas station its now a pacific northwest coffee shack for sleepy surfers skate kids and urban hikers hang ten the breakfast sandwiches are delish as well as the coffee the people that work there are awesome fyi please join the java bean mailing list on our face book page we like to send out coupons and news to our pals lemon tea cookieiced viennasmall coffeeexcellent my favorite bagel sandwiches and coffee in the area is at java bean espresso for coffee lovers this is the place to go in west seattle and the alki neighborhood great coffee one of my favorite coffee places best iced americano around ask for the 16oz triple shot try the cafe mole it tastes like mexican hot chocolate with the kick of caffeine the mint cold brew was ok but it wasnt great service wasnt awesome either would give it another shot cafe mole is great choice on a cold day formerly java bean new name same great coffee i dont recommend this place for a good americano it was weak and i got attitude for asking to fix it in a polite manner thumbs down especially because its a cute lil place its time for our pumpkin pie latte made with real pumpkin  salubrious the espressobased coffee here is really tasty and the staff is very friendly best iced americano ever toasted pizza bagel with cream cheese pizza for breakfast hemp latte try an eggel breakfast sandwich awesome service nice rad people put a bean in your mouth great spot with very good options and super friendly staff definitely recommend cutest little coffee shop the baristas are friendly welcoming and knowledgeable and the coffee is great  great for studying or taking a drink on the run i highly recommend love this place excellent coffee  great service eclectic coffee shop with gourmet coffee and pastries good drip and a cozy fireplace  west side and local  under new ownership since a few months ago their coffee is good although it is not as good as it was under the old owners ambiance is less than i am disappointed with how this place has deteriorated over the last several years it is my local coffee shop but their service is horrible and the last i always drove and finally decided to get a latte to go  it was one of the best latte i ever had its had a velvety creamy taste which is what i,450,2920 SW Avalon Way
77,47.51728908592062,-122.37024340699013,Mocha Mojo,great coffee great price awesomeness at its best  nothing fancy but its the only coffee spot in arbor heights besides the grocery store bucks pluses independent cheap convenient drivethru minuses this place is hit or miss today was a miss all of the baristas are really sweet but one of them simply doesnt know how to make good coffee,59,2803 SW Roxbury St
78,47.65980811518978,-122.36848096469367,Tully's Coffee,best coffee card around try the fried rice at the deli itsnotbad get the almond biscotti not great coffee but a good place to catch up on work  ,28,915 NW 45th St
